school.id,gender,employ,t.score,ID,english,math,grade
14,boy,9,33,365,53,34,5
14,boy,9,31,366,75,29,3
14,boy,9,31,366,88,33,4
14,boy,9,31,366,59,37,5
14,boy,9,25,367,29,25,3
14,boy,9,25,367,71,28,4
14,boy,9,25,367,25,32,5
14,boy,9,20,368,37,15,3
14,boy,9,20,368,39,18,4
14,boy,9,20,368,9,23,5
15,boy,4,28,369,38,29,3
15,boy,4,28,369,71,28,4
15,girl,4,34,370,36,30,3
15,girl,4,34,370,51,25,4
15,girl,5,31,371,62,25,3
15,girl,5,31,371,78,21,4
15,girl,1,35,372,87,38,3
15,girl,1,35,372,90,38,4
15,girl,1,35,372,84,36,5
15,boy,4,32,373,65,29,3
15,boy,4,32,373,80,29,4
15,boy,4,32,373,52,37,5
15,girl,4,16,374,52,20,3
15,girl,4,16,374,66,27,4
15,girl,2,36,375,88,37,3
15,girl,2,36,375,90,36,4
15,girl,2,36,375,92,36,5
15,girl,9,27,376,78,34,3
15,girl,9,27,376,82,32,4
15,girl,9,27,376,53,35,5
15,girl,3,17,377,50,20,3
15,girl,3,17,377,75,12,4
15,boy,7,25,378,60,36,3
15,boy,7,25,378,76,33,4
15,boy,9,16,379,17,8,3
15,boy,9,16,379,27,5,4
15,boy,9,34,380,81,26,3
15,boy,9,34,380,78,23,4
15,boy,9,34,380,50,33,5
15,boy,4,29,381,20,22,3
15,boy,4,29,381,41,13,4
15,boy,4,24,382,53,31,3
15,boy,4,23,383,3,15,3
15,boy,4,23,383,10,8,4
15,girl,2,34,384,87,34,3
15,girl,2,34,384,89,35,4
15,girl,2,34,384,92,37,5
15,girl,4,27,385,33,34,3
15,girl,4,27,385,50,24,4
15,girl,9,23,386,58,31,3
15,girl,9,23,386,65,20,4
15,girl,9,19,387,39,22,3
15,girl,9,19,387,48,13,4
15,girl,4,27,388,25,17,4
15,boy,9,14,390,23,16,3
15,boy,9,14,390,31,19,4
15,girl,4,24,391,67,24,3
15,girl,4,24,391,72,21,4
15,girl,4,24,391,44,36,5
15,boy,5,24,393,79,36,3
15,boy,5,24,393,85,26,4
15,girl,4,18,395,30,20,3
15,girl,4,18,395,56,15,4
16,boy,3,11,396,2,15,3
16,boy,3,11,396,22,3,4
16,boy,4,23,397,35,30,3
16,boy,4,23,397,69,27,4
16,boy,4,23,397,40,32,5
16,girl,4,22,398,45,23,3
16,girl,4,22,398,61,31,4
16,girl,4,22,398,30,28,5
16,boy,6,21,400,61,27,3
16,boy,6,21,400,74,26,4
16,boy,6,21,400,49,31,5
16,girl,4,21,402,48,22,3
16,girl,4,21,402,65,21,4
16,girl,4,21,402,46,37,5
16,boy,2,19,403,17,16,3
16,boy,2,19,403,28,11,4
16,girl,9,18,404,23,24,3
16,girl,9,18,404,75,13,4
16,girl,9,18,404,20,21,5
16,girl,6,20,405,34,18,3
16,girl,6,20,405,58,21,4
16,girl,6,20,405,30,23,5
16,girl,9,23,406,54,27,4
16,girl,9,23,406,24,34,5
16,boy,3,27,407,47,27,3
16,boy,3,27,407,71,34,4
16,boy,3,27,407,53,38,5
16,girl,9,25,408,83,35,3
16,girl,9,25,408,85,34,4
16,girl,9,25,408,71,37,5
16,girl,4,15,409,8,17,3
16,girl,4,15,409,26,12,4
16,boy,5,26,410,29,22,3
16,boy,5,26,410,54,23,4
16,boy,5,26,410,27,30,5
16,boy,4,19,411,18,27,3
16,boy,4,19,411,21,24,4
16,boy,4,19,411,17,26,5
16,girl,4,15,412,23,14,3
16,girl,4,15,412,43,8,4
16,girl,4,15,412,21,17,5
16,boy,6,22,413,19,12,3
16,boy,6,22,413,28,3,4
16,boy,6,22,413,14,8,5
16,boy,4,25,414,3,8,3
16,boy,4,25,414,2,8,4
16,boy,4,25,414,16,13,5
16,boy,6,20,415,29,22,3
16,boy,6,20,415,56,21,4
16,boy,6,20,415,25,30,5
16,boy,9,26,416,77,31,3
16,boy,9,26,416,86,35,4
16,boy,9,26,416,48,38,5
17,boy,2,33,417,86,39,3
17,boy,2,33,417,88,36,4
17,boy,2,33,417,92,38,5
17,girl,4,28,420,42,23,3
17,girl,4,28,420,72,24,4
17,girl,4,28,420,32,32,5
17,girl,8,31,421,88,33,3
17,girl,8,31,421,88,33,4
17,girl,8,31,421,73,39,5
17,girl,8,24,425,50,21,3
17,girl,8,24,425,72,25,4
17,girl,4,25,426,32,20,3
17,girl,4,25,426,55,19,4
17,girl,4,25,426,18,26,5
17,girl,9,31,429,27,30,3
17,girl,9,31,429,76,30,4
17,girl,9,31,429,62,38,5
17,boy,9,16,430,14,11,3
17,boy,9,16,430,17,15,4
17,boy,9,16,430,10,23,5
18,girl,8,14,434,33,10,3
18,boy,4,24,435,53,31,3
18,boy,4,24,435,49,26,4
18,boy,3,30,436,60,36,3
18,boy,3,30,436,84,28,4
18,boy,3,30,436,54,35,5
18,boy,9,10,437,23,15,3
18,boy,9,10,437,21,10,4
18,boy,9,10,437,21,23,5
18,boy,4,17,438,25,14,3
18,boy,4,17,438,52,13,4
18,boy,4,17,438,21,20,5
18,boy,4,28,439,53,22,3
18,boy,4,28,439,81,23,4
18,boy,4,28,439,27,26,5
18,girl,4,30,440,69,30,3
18,girl,4,30,440,83,28,4
18,girl,4,30,440,40,36,5
18,girl,1,34,441,85,34,3
18,girl,1,34,441,89,33,4
18,girl,1,34,441,74,38,5
18,girl,9,26,442,50,28,3
18,girl,9,26,442,66,27,4
18,girl,9,26,442,18,29,5
18,boy,9,19,443,39,20,4
18,boy,9,19,443,18,27,5
18,girl,4,23,444,54,22,3
18,girl,4,23,444,68,20,4
18,girl,4,23,444,16,25,5
18,girl,4,17,445,39,24,3
18,girl,4,17,445,39,29,5
18,boy,3,25,446,84,32,3
18,boy,3,25,446,88,27,4
18,boy,3,25,446,78,33,5
18,girl,5,19,447,53,25,3
18,girl,5,19,447,68,22,4
18,girl,5,19,447,44,30,5
18,girl,4,23,448,52,24,3
18,girl,4,23,448,59,11,4
18,girl,4,23,448,36,21,5
18,girl,4,31,449,87,35,3
18,girl,4,31,449,89,29,4
18,girl,4,31,449,80,38,5
18,girl,6,31,450,77,32,3
18,girl,6,31,450,81,28,4
18,girl,6,31,450,40,31,5
18,girl,9,26,451,51,25,3
18,girl,9,26,451,66,27,4
18,girl,9,26,451,31,33,5
18,boy,8,24,452,68,21,3
18,boy,8,24,452,81,20,4
18,boy,8,24,452,43,31,5
18,boy,5,31,453,30,17,3
18,boy,5,31,453,49,16,4
18,boy,5,31,453,32,29,5
19,girl,4,22,455,12,15,3
19,girl,4,22,455,34,27,4
19,girl,4,22,455,29,33,5
19,boy,5,21,456,24,30,3
19,boy,5,21,456,54,30,4
19,boy,5,21,456,33,34,5
19,boy,5,21,457,47,13,3
19,boy,5,21,457,64,13,4
19,boy,5,21,457,53,25,5
19,boy,2,33,458,49,18,3
19,boy,2,33,458,72,38,5
19,boy,9,32,459,26,32,3
19,boy,9,32,459,51,33,4
19,boy,9,32,459,45,37,5
19,boy,5,22,460,65,35,3
19,boy,5,22,460,85,30,4
19,boy,5,22,460,69,35,5
19,girl,5,17,461,21,15,3
19,girl,5,17,461,77,26,4
19,girl,5,17,461,51,30,5
19,boy,5,25,462,28,19,3
19,boy,5,25,462,47,28,4
19,boy,5,25,462,33,32,5
19,girl,9,26,463,57,29,3
19,girl,1,27,464,38,26,3
19,girl,1,27,464,66,28,4
19,girl,1,27,464,51,31,5
19,boy,5,24,465,30,37,3
19,boy,5,24,465,57,29,4
19,girl,9,35,466,67,29,3
19,girl,5,22,467,61,22,3
19,girl,5,22,467,70,27,4
19,girl,5,22,467,48,32,5
19,girl,5,34,468,46,26,3
19,girl,5,34,468,71,30,4
19,girl,5,34,468,40,33,5
19,girl,5,36,469,74,36,3
19,girl,5,36,469,80,35,4
19,girl,5,36,469,61,37,5
19,girl,5,34,470,27,28,3
19,girl,5,34,470,26,30,5
19,boy,5,19,471,30,25,3
19,boy,5,19,471,71,19,4
19,boy,5,19,471,52,27,5
20,boy,6,31,472,43,30,3
20,boy,6,31,472,51,24,4
20,boy,6,31,472,38,35,5
20,boy,4,23,473,20,26,3
20,boy,4,23,473,54,17,4
20,boy,4,23,473,11,32,5
20,girl,7,29,475,65,20,3
20,girl,7,29,475,77,15,4
20,girl,7,29,475,40,27,5
20,girl,2,35,476,86,37,3
20,girl,2,35,476,89,32,4
20,girl,2,35,476,93,37,5
20,boy,3,34,477,54,30,3
20,boy,3,34,477,75,28,4
20,boy,3,34,477,46,32,5
20,boy,6,24,478,28,25,3
20,boy,6,24,478,45,5,4
20,boy,6,24,478,25,14,5
20,girl,4,26,479,51,26,3
20,girl,4,26,479,66,18,4
20,girl,4,26,479,44,28,5
20,boy,9,26,480,17,19,3
20,boy,9,26,480,61,18,4
20,boy,9,26,480,19,35,5
20,boy,9,31,481,23,19,3
20,boy,9,31,481,32,29,4
20,boy,9,27,482,66,20,3
20,boy,9,27,482,79,27,4
20,boy,9,27,482,61,38,5
20,girl,9,20,484,44,25,3
20,girl,9,20,484,28,26,5
20,girl,6,26,486,65,29,3
20,girl,6,26,486,84,26,4
20,girl,7,27,487,61,27,3
20,girl,7,27,487,80,23,4
20,girl,7,27,487,37,37,5
20,boy,3,29,489,42,25,3
20,boy,3,29,489,72,25,4
20,boy,3,29,489,33,28,5
20,boy,9,31,491,46,26,3
20,boy,9,31,491,74,33,4
20,boy,9,31,491,37,38,5
21,girl,5,27,492,50,27,3
21,girl,5,27,492,83,21,4
21,girl,5,27,492,61,30,5
21,boy,4,24,494,68,30,3
21,boy,4,24,494,83,31,4
21,boy,4,24,494,70,33,5
21,girl,3,30,495,35,22,3
21,girl,3,30,495,54,24,4
21,girl,3,30,495,53,27,5
21,boy,9,30,496,26,17,3
21,boy,9,30,496,76,31,4
21,boy,9,30,496,54,30,5
21,boy,1,22,497,19,16,3
21,boy,1,22,497,46,13,4
21,boy,1,22,497,24,31,5
21,girl,9,21,498,49,19,3
21,girl,9,21,498,81,25,4
21,girl,9,21,498,39,24,5
21,boy,6,25,499,48,28,3
21,boy,6,25,499,76,23,4
21,boy,6,25,499,60,27,5
21,boy,6,32,500,14,18,3
21,boy,6,32,500,25,15,4
21,girl,6,19,501,15,20,3
21,girl,6,19,501,55,11,4
21,girl,6,19,501,45,24,5
21,girl,4,23,502,11,14,3
21,girl,4,23,502,22,8,4
21,girl,4,23,502,23,24,5
21,boy,4,34,503,72,25,3
21,boy,4,34,503,84,25,4
21,boy,4,34,503,66,30,5
21,boy,4,25,504,36,21,3
21,boy,4,25,504,69,18,4
21,boy,4,25,504,28,21,5
21,boy,6,21,505,17,24,3
21,boy,6,21,505,60,20,4
21,boy,6,21,505,33,28,5
21,girl,4,29,506,38,16,3
21,girl,4,29,506,60,21,4
21,girl,4,29,506,28,24,5
21,girl,4,35,507,48,31,3
21,girl,4,35,507,86,31,4
21,girl,4,35,507,73,34,5
21,boy,9,30,508,20,31,3
21,boy,9,30,508,42,29,4
21,boy,9,30,508,7,31,5
21,boy,4,14,509,13,18,3
21,boy,4,14,509,45,11,4
21,boy,4,14,509,25,15,5
21,boy,6,23,510,14,11,3
21,boy,6,23,510,38,11,4
21,boy,7,31,511,36,13,3
21,boy,7,31,511,76,20,4
21,boy,9,22,512,25,13,3
21,boy,9,22,512,28,16,4
21,boy,9,22,512,14,27,5
21,boy,6,25,514,20,16,3
21,boy,6,25,514,35,25,4
21,boy,6,25,514,26,18,5
21,girl,6,25,515,32,17,3
21,girl,6,25,515,67,17,4
21,girl,6,25,515,34,23,5
21,boy,4,27,516,18,28,3
21,boy,4,27,516,58,28,4
21,boy,4,27,516,34,29,5
21,girl,4,28,517,31,18,3
21,girl,4,28,517,78,19,4
21,girl,4,28,517,48,23,5
21,boy,1,32,518,44,29,3
21,boy,1,32,518,88,28,4
21,boy,1,32,518,49,36,5
21,girl,4,23,519,9,16,3
21,girl,4,23,519,37,13,4
21,girl,4,23,519,21,24,5
21,boy,9,33,520,17,22,3
21,boy,9,33,520,29,27,4
21,boy,9,33,520,16,33,5
21,boy,4,30,521,14,21,3
21,boy,4,30,521,52,19,4
21,boy,4,30,521,31,22,5
21,boy,4,31,522,46,18,3
21,boy,4,31,522,88,24,4
21,boy,4,31,522,67,31,5
21,boy,6,26,523,26,25,3
21,boy,6,26,523,73,31,4
21,boy,6,26,523,28,29,5
21,girl,9,27,524,53,23,3
21,girl,9,27,524,74,24,4
21,girl,9,27,524,42,35,5
21,girl,3,31,525,68,30,3
21,girl,3,31,525,80,21,4
22,boy,7,20,526,18,12,3
22,boy,7,20,526,12,5,4
22,boy,7,20,526,1,5,5
22,boy,7,26,527,62,35,3
22,boy,7,26,527,84,24,4
22,boy,7,26,527,50,36,5
22,girl,3,36,528,27,25,3
22,girl,3,36,528,34,14,4
22,girl,6,24,529,44,29,3
22,girl,6,24,529,56,25,4
22,girl,6,24,529,37,34,5
22,girl,3,35,530,82,39,3
22,girl,3,35,530,87,36,4
22,girl,3,35,530,80,38,5
22,boy,4,30,531,13,32,3
22,boy,4,30,531,12,37,4
22,boy,4,30,531,15,35,5
22,boy,3,29,532,50,32,3
22,boy,3,29,532,82,26,4
22,boy,3,29,532,48,34,5
22,girl,3,31,533,68,23,3
22,girl,3,31,533,70,20,4
22,girl,3,31,533,39,27,5
22,boy,7,25,534,57,29,3
22,boy,7,25,534,66,18,4
22,boy,7,25,534,33,27,5
22,boy,4,19,535,4,14,3
22,boy,4,19,535,3,2,4
22,girl,9,24,536,16,22,3
22,girl,9,24,536,56,23,4
22,girl,9,24,536,51,32,5
22,boy,4,27,537,70,23,3
22,boy,4,27,537,82,25,4
22,boy,4,27,537,37,27,5
22,boy,4,23,538,34,24,3
22,boy,4,23,538,46,22,4
22,boy,4,23,538,12,25,5
22,boy,8,29,539,18,25,3
22,boy,8,29,539,18,16,4
22,boy,8,29,539,8,25,5
22,boy,5,16,540,67,27,3
22,boy,5,16,540,62,17,4
22,boy,5,16,540,27,29,5
22,boy,4,25,541,25,23,3
22,boy,4,25,541,38,24,4
22,boy,4,25,541,28,25,5
23,girl,7,12,543,13,16,3
23,girl,7,12,543,22,6,4
23,girl,7,12,543,6,11,5
23,girl,4,31,545,79,34,3
23,girl,4,31,545,87,33,4
23,girl,4,31,545,74,40,5
23,boy,3,26,546,9,18,3
23,boy,3,26,546,7,16,4
23,boy,3,26,546,22,28,5
23,boy,4,25,548,70,28,3
23,boy,4,25,548,72,26,4
23,boy,4,25,548,26,25,5
23,boy,7,19,549,11,26,3
23,boy,7,19,549,19,13,4
23,boy,7,19,549,11,23,5
23,girl,7,25,550,70,25,3
23,girl,7,25,550,83,26,4
23,girl,7,25,550,51,31,5
23,boy,6,31,551,71,29,3
23,boy,6,31,551,79,33,4
23,boy,6,31,551,45,35,5
23,boy,9,25,552,43,30,3
23,boy,9,25,552,64,21,4
23,boy,9,25,552,32,33,5
23,boy,4,22,553,43,31,3
23,boy,4,22,553,72,28,4
23,boy,4,22,553,36,32,5
23,boy,5,27,554,84,36,3
23,boy,5,27,554,85,39,4
23,boy,5,27,554,76,40,5
23,girl,7,23,555,27,14,3
23,girl,7,23,555,46,25,4
23,girl,7,23,555,15,26,5
23,boy,8,15,556,19,12,3
23,boy,8,15,556,70,12,4
23,boy,8,15,556,40,24,5
23,boy,5,28,557,40,23,3
23,boy,5,28,557,61,24,4
23,boy,9,24,558,56,25,3
23,boy,9,24,558,64,24,4
23,boy,9,24,558,33,35,5
23,boy,7,14,559,1,12,3
23,boy,7,14,559,8,13,4
23,boy,7,14,559,3,9,5
23,girl,7,28,560,64,24,3
23,girl,7,28,560,83,28,4
23,girl,7,28,560,40,32,5
23,boy,2,36,561,83,33,3
23,boy,2,36,561,90,34,4
23,boy,2,36,561,74,37,5
23,boy,9,17,562,42,25,3
23,boy,9,17,562,63,27,4
23,boy,3,28,563,72,28,3
23,boy,3,28,563,82,23,4
23,boy,3,28,563,54,28,5
23,girl,4,27,564,31,26,3
23,girl,4,27,564,60,30,4
23,girl,4,27,564,24,34,5
24,girl,9,20,565,42,24,3
24,girl,9,20,565,74,26,4
24,girl,9,20,565,45,35,5
24,boy,2,23,566,72,25,3
24,boy,2,23,566,85,27,4
24,boy,2,23,566,44,35,5
24,girl,4,11,567,9,15,3
24,girl,4,11,567,50,18,4
24,girl,4,11,567,31,32,5
24,boy,9,29,568,40,31,3
24,boy,9,29,568,56,36,4
24,boy,9,29,568,18,37,5
24,boy,4,22,569,24,21,3
24,boy,4,22,569,48,11,4
24,boy,4,22,569,18,34,5
24,boy,3,24,570,79,35,3
24,boy,3,24,570,86,31,4
24,boy,3,24,570,51,37,5
24,girl,2,21,571,82,31,3
24,girl,2,21,571,90,32,4
24,girl,2,21,571,69,37,5
24,boy,4,36,572,62,31,3
24,boy,4,36,572,80,32,4
24,boy,4,36,572,44,36,5
24,boy,5,23,573,41,20,3
24,boy,5,23,573,55,22,4
24,boy,5,23,573,23,27,5
24,boy,9,26,574,72,30,3
24,boy,9,26,574,83,33,4
24,boy,9,26,574,58,40,5
24,girl,4,30,576,83,34,3
24,girl,4,30,576,87,32,4
24,girl,4,30,576,66,37,5
24,boy,4,22,577,70,27,3
24,boy,4,22,577,82,25,4
24,boy,4,22,577,51,33,5
24,girl,9,32,578,89,37,3
24,girl,9,32,578,89,36,4
24,girl,9,32,578,74,37,5
24,girl,2,32,579,87,35,3
24,girl,2,32,579,87,35,4
24,girl,2,32,579,77,37,5
24,girl,4,28,580,41,20,3
24,girl,4,28,580,74,29,4
24,girl,4,28,580,36,36,5
24,girl,4,22,582,25,12,3
24,girl,4,22,582,68,15,4
24,girl,4,22,582,17,23,5
24,girl,4,21,583,71,18,3
24,girl,4,21,583,81,27,4
24,girl,4,21,583,46,31,5
24,girl,5,24,584,70,22,3
24,girl,5,24,584,84,20,4
24,girl,5,24,584,41,31,5
24,boy,4,24,585,43,26,3
24,boy,4,24,585,72,24,4
24,boy,4,24,585,48,36,5
24,girl,4,23,586,52,26,3
24,girl,4,23,586,76,27,4
24,girl,4,23,586,34,29,5
24,girl,4,32,587,86,31,3
24,girl,4,32,587,88,38,4
24,girl,4,32,587,55,38,5
25,girl,9,16,589,32,20,3
25,girl,9,16,589,54,15,4
25,girl,9,16,589,30,25,5
25,girl,4,20,590,26,23,3
25,girl,4,20,590,47,22,4
25,girl,6,23,591,84,22,4
25,girl,6,23,591,47,31,5
25,boy,9,20,592,12,22,3
25,boy,9,20,592,27,12,4
25,boy,9,20,592,24,28,5
25,girl,9,33,593,83,31,3
25,girl,9,33,593,88,30,4
25,boy,9,35,594,84,38,3
25,boy,9,35,594,88,34,4
25,boy,9,35,594,71,34,5
25,girl,2,22,597,70,25,3
25,girl,2,22,597,80,19,4
25,girl,2,22,597,48,32,5
25,girl,9,34,598,87,34,3
25,girl,9,34,598,89,36,4
25,girl,9,34,598,82,40,5
25,girl,1,31,599,84,36,3
25,girl,1,31,599,87,35,4
25,girl,1,31,599,85,39,5
25,boy,4,32,600,17,24,3
25,boy,4,32,600,8,30,5
25,boy,3,4,601,55,27,3
25,boy,3,4,601,32,16,4
25,boy,3,4,601,18,33,5
25,boy,5,26,603,26,30,3
25,boy,5,26,603,29,22,4
25,boy,5,26,603,6,29,5
25,boy,9,23,605,49,25,3
25,boy,9,23,605,75,26,4
25,boy,9,23,605,32,34,5
25,boy,4,25,607,53,27,3
25,boy,4,25,607,40,24,4
25,boy,6,29,608,51,31,3
25,boy,6,29,608,66,29,4
25,boy,1,27,610,77,30,4
25,boy,1,27,610,55,35,5
25,boy,9,30,612,15,18,3
25,boy,9,30,612,30,23,4
25,boy,9,30,612,32,33,5
25,boy,6,16,613,71,31,3
25,boy,6,16,613,81,28,4
25,boy,6,16,613,36,32,5
26,boy,4,28,614,21,21,3
26,boy,4,28,614,79,26,4
26,girl,6,29,615,43,31,3
26,girl,6,29,615,84,36,4
26,girl,6,29,615,39,36,5
26,girl,6,13,616,22,25,3
26,girl,6,13,616,73,27,4
26,girl,4,22,617,31,20,3
26,girl,4,22,617,51,25,4
26,girl,4,22,617,12,35,5
26,boy,4,32,618,25,30,3
26,boy,4,32,618,50,25,4
26,boy,4,32,618,13,34,5
26,boy,9,20,619,13,23,3
26,boy,9,20,619,36,20,4
26,boy,4,22,620,54,29,3
26,boy,4,22,620,84,31,4
26,boy,4,22,620,38,37,5
26,boy,4,19,621,23,15,3
26,boy,4,19,621,78,18,4
26,boy,4,19,621,42,24,5
26,boy,4,26,622,65,30,3
26,boy,4,26,622,83,34,4
26,boy,4,26,622,36,33,5
26,girl,9,17,623,16,11,3
26,girl,9,17,623,42,16,4
26,boy,4,26,624,6,11,3
26,boy,4,26,624,34,14,4
26,boy,4,26,624,8,11,5
26,girl,4,27,625,32,32,3
26,girl,4,27,625,78,35,4
26,girl,4,27,625,47,37,5
26,girl,5,28,626,23,25,3
26,girl,5,28,626,69,29,4
26,girl,5,28,626,40,33,5
26,boy,4,24,627,46,22,3
26,boy,4,24,627,66,20,4
26,boy,4,24,627,29,26,5
26,girl,4,30,628,58,33,3
26,girl,4,30,628,80,38,4
26,girl,4,30,628,43,39,5
26,girl,4,32,629,88,22,3
26,girl,4,32,629,89,29,4
26,boy,9,32,630,29,15,3
26,boy,9,32,630,61,25,4
26,boy,4,12,632,2,13,3
26,boy,4,12,632,15,18,4
26,girl,4,24,633,22,25,3
26,girl,4,24,633,73,31,4
26,girl,4,24,633,22,29,5
26,girl,4,14,634,64,31,3
26,girl,4,14,634,87,36,4
26,girl,4,14,634,61,37,5
26,boy,4,23,635,61,34,3
26,boy,4,23,635,81,28,4
26,boy,4,23,635,44,36,5
26,boy,4,20,636,74,28,3
26,boy,4,20,636,85,33,4
26,girl,4,26,637,69,24,3
26,girl,4,26,637,80,20,4
26,girl,4,26,637,48,33,5
26,boy,4,27,638,41,31,3
26,boy,4,27,638,70,30,4
26,girl,4,19,639,55,32,3
26,girl,4,19,639,65,30,4
26,girl,4,19,639,35,35,5
26,boy,4,30,640,75,33,3
26,boy,4,30,640,79,28,4
26,boy,4,30,640,53,30,5
26,boy,7,33,641,67,33,3
26,boy,7,33,641,85,35,4
26,boy,7,33,641,68,39,5
26,boy,9,27,642,64,24,3
26,boy,9,27,642,78,18,4
26,boy,9,27,642,34,27,5
26,boy,4,14,643,38,17,3
26,boy,4,14,643,54,14,4
26,boy,4,14,643,15,18,5
27,girl,2,21,644,50,22,3
27,girl,2,21,644,74,21,4
27,girl,2,21,644,25,33,5
27,boy,3,14,645,16,16,3
27,boy,3,14,645,25,23,4
27,boy,4,25,646,19,19,3
27,boy,4,25,646,41,22,4
27,boy,4,25,646,7,29,5
27,boy,4,23,647,48,15,4
27,boy,4,23,647,15,28,5
27,girl,6,28,648,33,25,3
27,girl,6,28,648,59,26,4
27,girl,6,28,648,22,30,5
27,boy,2,23,649,28,28,3
27,boy,2,23,649,71,26,4
27,boy,2,23,649,15,31,5
27,girl,5,14,650,14,18,3
27,girl,5,14,650,49,8,4
27,girl,5,14,650,23,14,5
27,boy,4,28,651,51,28,3
27,boy,4,28,651,64,26,4
27,boy,4,28,651,36,36,5
27,boy,4,19,652,22,23,3
27,boy,4,19,652,32,16,4
27,boy,4,19,652,9,23,5
27,boy,6,18,653,9,8,3
27,boy,6,18,653,13,7,4
27,girl,2,24,654,69,20,3
27,girl,2,24,654,81,21,4
27,girl,2,24,654,51,33,5
27,boy,3,20,655,49,23,3
27,boy,3,20,655,68,25,4
27,boy,3,20,655,22,33,5
27,boy,4,24,656,13,25,3
27,boy,4,24,656,39,22,4
27,boy,4,24,656,21,31,5
27,girl,4,17,658,45,17,3
27,girl,4,17,658,52,8,4
27,girl,6,23,659,59,27,3
27,girl,6,23,659,77,28,4
27,girl,6,23,659,43,39,5
27,boy,3,24,660,58,22,3
27,boy,3,24,660,66,27,4
27,boy,3,24,660,33,32,5
27,boy,4,26,661,65,26,3
27,boy,4,26,661,77,22,4
27,boy,4,26,661,38,32,5
27,boy,9,23,662,21,22,3
27,boy,9,23,662,31,14,4
27,girl,6,25,663,20,19,3
27,girl,6,25,663,21,16,4
27,girl,6,25,663,8,21,5
27,girl,2,25,664,34,18,3
27,girl,2,25,664,55,20,4
27,girl,2,25,664,31,29,5
27,girl,4,28,665,81,36,3
27,girl,4,28,665,80,37,4
27,girl,4,28,665,65,39,5
27,girl,7,26,666,34,25,3
27,girl,7,26,666,48,24,4
27,girl,7,26,666,27,29,5
27,boy,4,23,667,25,24,3
27,boy,4,23,667,64,19,4
27,boy,4,23,667,19,28,5
27,girl,5,34,668,83,24,4
27,girl,5,34,668,62,33,5
27,boy,4,26,669,74,18,4
27,boy,4,26,669,54,29,5
27,boy,6,23,670,19,18,3
27,boy,6,23,670,14,19,4
27,boy,6,30,671,68,30,3
27,boy,6,30,671,80,36,4
27,boy,6,30,671,46,37,5
28,girl,6,22,672,3,13,3
28,girl,6,22,672,14,13,4
28,girl,6,22,672,4,14,5
28,girl,5,22,673,15,11,3
28,girl,5,22,673,13,9,4
28,girl,5,22,673,6,14,5
28,boy,6,16,674,0,1,3
28,boy,6,20,675,5,18,3
28,girl,4,24,677,25,16,3
28,girl,4,24,677,37,14,4
28,girl,4,24,677,14,22,5
28,girl,7,22,678,26,9,3
28,girl,7,22,678,47,10,4
28,girl,7,22,678,10,13,5
28,boy,7,25,679,13,21,3
28,boy,7,25,679,27,14,4
28,boy,7,25,679,16,31,5
28,girl,5,23,680,22,25,3
28,girl,5,23,680,68,22,4
28,girl,5,23,680,39,39,5
28,girl,9,28,683,29,10,4
28,girl,9,28,683,13,14,5
28,boy,7,19,684,8,14,3
28,boy,7,19,684,22,17,4
28,boy,7,19,684,12,21,5
28,girl,2,24,686,10,24,3
28,girl,2,24,686,52,24,4
28,girl,2,24,686,29,21,5
28,girl,9,25,687,86,27,3
28,girl,9,25,687,91,30,4
28,girl,3,19,688,17,12,3
28,girl,3,19,688,41,28,4
28,girl,3,19,688,19,25,5
28,boy,1,21,689,14,11,3
28,boy,1,21,689,27,24,4
28,boy,1,21,689,20,27,5
28,boy,4,20,690,20,27,3
28,boy,4,20,690,50,16,4
28,boy,4,20,690,18,22,5
28,boy,5,15,691,64,29,3
28,boy,5,15,691,87,33,4
28,boy,5,15,691,57,37,5
28,girl,4,23,692,41,26,3
28,girl,4,23,692,57,23,4
28,girl,4,23,692,43,29,5
28,girl,1,31,694,74,29,3
28,girl,1,31,694,89,32,4
28,girl,1,31,694,92,39,5
29,boy,6,30,696,52,23,3
29,boy,6,30,696,75,29,4
29,boy,6,30,696,15,29,5
29,boy,4,19,697,16,21,4
29,boy,4,19,697,4,22,5
29,girl,4,32,699,62,32,3
29,girl,4,32,699,84,35,4
29,girl,4,32,699,49,36,5
29,girl,7,14,700,22,18,3
29,girl,7,14,700,42,23,4
29,girl,4,30,701,46,19,3
29,girl,4,30,701,76,27,4
29,girl,4,30,701,24,29,5
29,girl,2,30,702,81,30,3
29,girl,2,30,702,81,31,4
29,girl,2,33,703,49,22,3
29,girl,2,33,703,70,29,4
29,girl,2,33,703,54,32,5
29,boy,3,24,705,15,20,3
29,boy,3,24,705,23,32,4
29,boy,4,24,707,22,19,3
29,boy,4,24,707,59,30,4
29,boy,4,24,707,15,20,5
29,girl,4,24,708,64,28,3
29,girl,4,24,708,83,21,4
29,girl,4,24,708,28,28,5
29,boy,2,33,709,80,24,3
29,boy,2,33,709,77,29,4
29,boy,2,33,709,54,29,5
29,boy,3,35,710,31,25,3
29,boy,3,35,710,46,24,4
29,boy,4,33,711,67,31,3
29,boy,4,33,711,82,31,4
29,boy,4,33,711,44,29,5
29,girl,2,21,712,72,25,3
29,girl,2,21,712,77,28,4
29,boy,6,16,713,26,17,3
29,boy,6,16,713,27,15,4
29,boy,6,16,713,0,14,5
29,boy,4,34,714,46,24,3
